Handle,Display Name,DID,Follows Me
clearlynotclever.bsky.social,,did:plc:frcflgd3ikk7bnaz4h65vimu,False
guybrush-t.bsky.social,Guybrush Ulysses Threepwood,did:plc:dav6tfcjeovzgbdgesx2syaz,False
docziggy.bsky.social,Jeffy Covfefe’,did:plc:iytfnsxbfqjukf6vv6367hcs,False
nortonmythos.bsky.social,Norton,did:plc:hn34vfyuipitcljieorwxuvr,False
lemdfde.bsky.social,LE MOUVEMENT DES FRANCAIS DE L'ETRANGER (MDFDE) ,did:plc:ocpb7ogbtbf24jh3a4amm3hj,False
coloradonative.bsky.social,Colorado Native,did:plc:c7kzvi4c7c7cf3fdmdyud4tu,False
juliecap.bsky.social,🌊🌊🌊🌊🌊☃️⛄️❄️,did:plc:x36o3o5dzj4nupz3gxhj7kjt,False
psbfordemocracy.bsky.social,PSB🇺🇸🇺🇸💙💙💙🇺🇦🇺🇦,did:plc:afirpn2zimg46gbtruunb6go,False
calicats.bsky.social,Cali Cat,did:plc:cjzapqywc2knia4x6foi4pgr,False
warrior-mom.bsky.social,Warrior Mom,did:plc:zzd2fkbba6j3dq4sj77r6c7j,False
kammoro107.bsky.social,K.A.M. Roberts,did:plc:7tsgqopm5sfux7xzi5i4deht,False
arriadna.bsky.social,Arriadna 🇺🇸🌻,did:plc:w3zmyds4fghcpzdt3lkl3zoi,False
shearerwrite.bsky.social,,did:plc:7e4anmvn7kfphtxgvzops4fi,False
bluegadawg.bsky.social,,did:plc:v2pkhmcoamo2jvamek6eq6yd,False
stewarteach.bsky.social,Angelart🎨,did:plc:57czyjqvx2foa57w43o32yqe,False
heresjohnny.bsky.social,Here’s Johnny,did:plc:bu3vqeepgs33oh7hcy4b7o62,False
wickee2.bsky.social,Vicki 🐝,did:plc:zlxpodmjqmwa4j3rlh4vsru4,False
mld.bsky.social,,did:plc:ohfgtfjtd7jfq7axyvyhhc46,False
carp67.bsky.social,,did:plc:ghhcsdfb2hu6d2sq6ejwllqv,False
mikehamel.bsky.social,Michael R. Hamel🇨🇦🙋‍♂️😊🦋,did:plc:brdakxosj7rivacajvksww4y,False
wmcsllc.bsky.social,James Walker,did:plc:6phnknwelghcildbt7br5dns,False
erica1986.bsky.social,Erica S,did:plc:ncfkgwto2rbiut2hbpwh5qbn,False
resistasista76.bsky.social,ResistaSista76,did:plc:lfmjf5ejpx64smw3w4th6cti,False
icunursemercado.bsky.social,Paula Mercado,did:plc:yztup7bpb6qcuq6jh5wvpsys,False
kkcohn.bsky.social,KK,did:plc:dnhhgp7oytzitd6ova7w6gcd,True
jingram44.bsky.social,June Ingram,did:plc:2mhxdswopzwyl5alxtmg7muh,False
ranran370.bsky.social,Randy,did:plc:kcnalwr7juthdmwsy5iu7vwz,False
erinannresists.bsky.social,Patriarchy Kills,did:plc:egvqhvjnnjbnuwy73ocajmy6,False
trickemhunter.bsky.social,Trickemhunter,did:plc:ym2qbuc646kigxe7wmjuapcf,False
shirleyff.bsky.social,Shirley,did:plc:abn5yzvdph7xviq5h7lpfjmf,False
londonreed.bsky.social,London Reed,did:plc:f7blg7vejihrg4nzpbzw4zzo,False
janoldenburg.bsky.social,Jan Oldenburg,did:plc:svdmm7oy7t5a3izlyscju7bp,False
katess70.bsky.social,,did:plc:ufblaqrhaozqo224w7cdop7c,False
triviabot.bsky.social,Sage [Trivia Bot],did:plc:chl2lbtjxxi5e3bwldcijp6w,False
murphysdonewithx.bsky.social,Murphy’s Magick Garden,did:plc:v33p463zq7o6ebw7bgz5f2wx,False
jpurlee.bsky.social,,did:plc:uuveatmqex7yx2a3t6rvxmdj,False
mrponyboy.bsky.social,Mr.Ponyboy,did:plc:f2qcaxtdytc2iryr6xutngw7,False
michael2875.bsky.social,MichaelP2875,did:plc:ki5gelvvo3wdk2ljmvwoaqut,False
robinmaine.bsky.social,,did:plc:3hyewvpwlnyvh7lwdne4ycq2,False
grandma2131.bsky.social,,did:plc:iselshkgzorsjbs56cnsbb3s,False
chapatty.bsky.social,Patricia,did:plc:jrzrftugg7crkqaokrk6ioh2,False
sclaresjt.bsky.social,Sonda T,did:plc:kimfxxjcptczde44kxwlk76q,False
kz0817.bsky.social,KZ,did:plc:cj6sgeqkpxmdsyocfolcm5ui,False
democracyactionnet.bsky.social,Democracy Action Network,did:plc:ivkxtqdth35x44yi627qdtjq,False
fiestybluewoman.bsky.social,,did:plc:wznqt6jou75mbinopmat3aoz,False
hawaiianrn.bsky.social,Hawaiian RN (ER_RN_TNCCI),did:plc:sj72wes2xop5ajt7xlt2hnja,False
armedfreedom.bsky.social,Goddess Columbia,did:plc:prpbuv25ai4zbxps4t7xtacg,False
urbanslaugther.bsky.social,Urbanslaughter,did:plc:qubhningbkfxf4ve4vq573e4,False
tiffany513.bsky.social,Tiffany™️💙⚡️,did:plc:zzdww3syl4na6mdwwclkydpr,False
gradj1976.bsky.social,Deborah Grabowski,did:plc:qwr4usyx5swhbympecx5md2l,False
misguidedq.bsky.social,Misguided Q,did:plc:q27ho4uemu5zrtacjvzgrl54,False
marcfg27.bsky.social,marc,did:plc:fvzrdyiqvpg2pp273eu6b7qz,False
sparklelady.bsky.social,,did:plc:hwtkrb3tmzeul5k5k32rgrgz,False
anneaw.bsky.social,annea w ,did:plc:6nzqjnnjzv6husawabtebqxy,False
witchywoman.bsky.social,,did:plc:5came5rvk2326btthtnq26jf,False
pradakiller.bsky.social,PradaKiller,did:plc:xkfvuejmont2bztenzevssik,False
margaritaoo7.bsky.social,Margarita 😁,did:plc:yv4dtfet2z7gmszxlr6snhbv,False
katiewink.bsky.social,Kay,did:plc:jwplfmhysm35wcw57oz6czgq,False
icanxrayu32.bsky.social,Itsyagurl_Nat,did:plc:uezyxnuuukckpujni3cdtpcu,False
carolynbinder.bsky.social,Mama Dukes,did:plc:5ppbjnc6h5wmskvmgkys6gxw,False
thom60.bsky.social,Thom from Colorado,did:plc:dzoyg5hi7ft4xwhj5fyrdyq6,False
dennisquinnks.bsky.social,Dennis Quinn,did:plc:xrtnsc7cxqruyvay4lulq5mw,False
tropicalnole.bsky.social,Heidi 💙🌊🍢,did:plc:37rixfl6avb5g6tqhezj4wdr,False
dapasqual.bsky.social,Sara Paswell,did:plc:vu64g54qqffzir3e7veat7ow,False
angiedistel19.bsky.social,ForeverBlue💙InOhio🌊🌊,did:plc:rtwwbjqpiaw3rvddgvwlvzex,False
vintageknits.bsky.social,Bernadette🇺🇸🇺🇦🟧💙🐈‍⬛🐾🐾,did:plc:lgi7q2dt2xllrr53fsley2wt,False
michaelerhart2112.bsky.social,Michael Erhart💙,did:plc:3s4c4jcxborqdj2dr6dxvxuv,False
ohmysweetiepie.bsky.social,OhMySweetiePie,did:plc:qbl5sfrrzeca5jgl4m2eemte,False
yeliw77.bsky.social,W.Kenneth💙,did:plc:xob6wtql24vzorqqaccvyl2b,False
jrh66.bsky.social,Jill,did:plc:4srims3s2hbx7sl6wlx3glfi,False
anthony1seattle.bsky.social,Anthony1Seattle,did:plc:lum4bhjg3beezkzdvy7laa6m,False
bigwill1024.bsky.social,warriorlion,did:plc:lei4zfhxvdi7bwftlxjaglmt,False
stickit2stage4.bsky.social,Susan Rahn,did:plc:glfpdosot24cot2jzxfn2pf4,False
asburykat.bsky.social,AsburyKat,did:plc:4i6ckfu6aws6woaeinxcfuik,False
havaneselover1.bsky.social,SabraCadabra,did:plc:ahwbdlda36qrmpikxb5xk2we,True
justifiedmeh.bsky.social,,did:plc:hd62cohmcrqo7tlrlcw6bptc,False
msjacqueline505.bsky.social,Ms Jacqueline 505 🍉 ♥️🎧,did:plc:33ld3pmybr453tvwzbrduexs,False
sparkette99.bsky.social,Jenn,did:plc:qol2idhlb4xq2zdudwzuvbqj,False
mica33.bsky.social,nestarine,did:plc:pduizwy6gshu6xpg3stilch6,False
sherritxoxo.bsky.social,✨🤎Sherri🤎✨,did:plc:rkapmuqtdaqgym7h26y4iqs6,False
bluedotinohio80.bsky.social,BlueDotInOhio 💙🌊,did:plc:lcxydkpmwr4kdor5fayysywi,False
cheers464646.bsky.social,Wm Maldonado,did:plc:vtdp7tpbufb7uw7tnewwpxzh,False
madelynerants.bsky.social,Madelyne,did:plc:jx7z3mipswzrpxxtguhvdgrp,False
skynwind.bsky.social,MEWolf 🐺,did:plc:l5hzrmjynuzmv7nkoqgkpbew,False
wooltonparish.bsky.social,Rich F. Stands With Kate Cox,did:plc:uz47dqnf2ywsbsxrf6mirbyj,False
karrieann.bsky.social,Karrie Ann,did:plc:w7wq3mqjbfimkt474bk6mhcq,False
be-assoc.bsky.social,NZHI_Dude,did:plc:toaq66oxq33cfpiqi7hjxt4z,False
friedoutkombie.bsky.social,Grant,did:plc:crvrmitummfpxa3kqzjz5uav,False
onrockytopse.bsky.social,Stephanie 🇺🇲,did:plc:avaf72ibqnnzlo2a7tdvjer7,False
scottw-stl.bsky.social,Scott Williams,did:plc:bavkpfoef2e34tjotopqyq7p,False
zenmaddie.bsky.social,ZenMaddie,did:plc:deygxykbebnws2ftmxob4bom,False
damnhippie.bsky.social,MJ Love AKA damn Hippie,did:plc:2cwm4psf77spgbesyyueqnbr,False
lamin11.bsky.social,,did:plc:auirabyk4amypf5pvdaek5ky,False
dshelfo.bsky.social,debra,did:plc:yo4haru6zuj5uki2u3andzco,False
carlpagosa.bsky.social,Carl Young (he/him),did:plc:h6qkhhbgz5lmouqlo5zhixvq,False
badmojo.bsky.social,🦅Steve: Proud Army Veteran🇺🇸🌊,did:plc:wtzroxhhspjp33xpwd3m3o4u,False
shirfire218.bsky.social,Shirley Kingery,did:plc:gqd7suuae6decjsh2sdntooh,False
weasel307.bsky.social,weasel307,did:plc:33hdjhglygdosbilqhll4mqz,False
goddessgrandma.bsky.social,Terri M. ,did:plc:aola45jyxvhgsmsr7ma7uk6l,False
paulacobia.bsky.social,Paula Cobia,did:plc:yswjinxnq4gatvlknuy3gmcx,False
fella-sunflower.fellas.social,Sunflower Fella 🌻🇺🇦,did:plc:bhknzqgqv4gg6qu3dtq2yc7z,False
melindathomsen.bsky.social,,did:plc:emcubtchgw66mz5pllc3dikr,False
billyrayblue.bsky.social,Billy Ray,did:plc:vamdoqomhkeocfvhqc74quuw,False
larainebourne.bsky.social,,did:plc:e2f4m6m6643uqvft7opweejf,False
leahsodyssey.bsky.social,leahsodyssey,did:plc:q75kswr7giqf7alccmmjm6uy,False
razimp75.bsky.social,Russ the Imp,did:plc:3gkts3u32i62ywxvoerqlkgw,False
mkn68.bsky.social,,did:plc:ajqsabobgxxpnveb6yam5fnk,False
blueymcbluerson.bsky.social,@BlueyMcBluerson,did:plc:m24cfjaun3ojo6q2ljiyayqd,False
lingluousa.bsky.social,Ling Luo,did:plc:6auyfhaybp6yqs74bwssfuad,False
stephfarley.bsky.social,Steph Farley,did:plc:ko2x25lutryox2ejxcdo5ll3,False
wontcavedave2.bsky.social,Dave,did:plc:mmjpzhfe3mmde6esrsdzjdlz,False
poroz1331.bsky.social,Roz 🇺🇸🦅,did:plc:lslmmaor5uaq5hbodhrdorow,False
canuck-resistance.fellas.social,CanuckNAFO,did:plc:j4gu6wzm6rr3vcvtfszxuizc,False
lisahenaghan.bsky.social,Lisa Henaghan,did:plc:hxj7d45i6vr3sfxjpvxnrsa2,False
mommabraindoc.fellas.social,Not that CMS Doc LadyFella,did:plc:pvppbjl2raxd3lhonnazstqc,False
renenutt.bsky.social,Renenutt,did:plc:l4wbdwxs6doeffpb3xrrb4wd,False
luckyshitt.bsky.social,Lucky Shitt,did:plc:eccgpzvbiqzonryft75bgnss,False
chrissyminnoz.bsky.social,Chrissyminnoz 🇦🇺 🇺🇸 RN Psych.,did:plc:7a6hzikzyz6sb7wqueab3ogg,True
tyler867.bsky.social,Tyler M. 🇺🇸🦅,did:plc:fx56acm67t2g6brru6ahosez,False
nycjerseyguy.bsky.social,,did:plc:z2slqq42gyf5j72mwksartmy,False
rosehasthorns.bsky.social,Rose Has Thorns,did:plc:fzy3wgg2ftjm6bnvzgrezox4,False
pgilmore71.bsky.social,,did:plc:g4nn4ki3nomrjt7347iv46yq,False
ilariacvc.bsky.social,Ilaria,did:plc:4jzfsjzwxqgykl2jcznba23d,False
dissentandresist.bsky.social,J Bentley,did:plc:zwl4iot6o3ouenqxr4d4fiow,False
missustud.bsky.social,Missustud,did:plc:gg7m2iwgiqb2gx63w57wfhk5,False
krptguy.bsky.social,Matt-Union Strong,did:plc:zmhj25uvh7jztsg2ebmsfbkw,False
proudmimi12.bsky.social,Melissa,did:plc:zqai5dljd542g6jvyvhg74qi,False
dandansardines.bsky.social,DanDan,did:plc:wo57f2nha3csnuwqon7kw2ea,False
echo-it-is.bsky.social,Echo,did:plc:7ot2tpxp7kyhgfufnykzs5fr,False
maggiem00021130.bsky.social,,did:plc:ypsjk3eacas7w7qcuzfcdeyw,False
parklover.bsky.social,Linda,did:plc:f2vwnxeltsfs4l6naewlrxsc,False
reallyalivenow.bsky.social,It's Alive!,did:plc:mscee4vsbhbtmpsd6tsmgv2b,False
attackdogsmom.bsky.social,,did:plc:f2sukx3ophabbahyk3fry5m4,False
rickc52.bsky.social,Rick Compton,did:plc:sqdludxne6dgm5uettleg5ep,False
mikishighway.bsky.social,Miki,did:plc:w7cgsvvrnquruje63a2jtuyd,False
ebonyisis2.bsky.social,Ebony💋Isis 2,did:plc:buqzewzybcxdago5ryb4go24,False
saradog07.bsky.social,Saradog,did:plc:xnwnl37nz6iy7igtiezoaq4z,False
buffalokate.bsky.social,Kate,did:plc:dei3j2x5i4lxhdrai373ejcb,False
mrspcarroll.bsky.social,Patti 💗🌷🌿💕🌸🪴👩🏻‍🌾🌎✌️🇺🇸,did:plc:geho3k5kph3mf4wjlofdciu3,False
jeny8.bsky.social,,did:plc:aaib6a2yemrnqpwbybigabf2,False
tawasi.bsky.social,Tawasi Soce,did:plc:hbvvykt7s7cpbj5j5ulpyllt,False
danperry1972.bsky.social,DanPerry1972,did:plc:cu2tp74h3xxq5fjl7uabbkud,False
sixty8twelve.bsky.social,Gladys Kasp 🇨🇦✌️💙,did:plc:akxotkgpvijawndjexhbszva,False
nautyassgirl.bsky.social,Nautyassgirl,did:plc:jpkffyz2vzltjscawqgbnohy,False
mstrutin.bsky.social,Mike 🇨🇦 🇺🇦,did:plc:655ofhaz5adywetwdl6fyzsc,False
voter1vote.bsky.social,Mrs Harrington,did:plc:4ghmx6plcww2525uptqdiiz7,False
sofiadoodle.bsky.social,❄️That Damn Alaskan❄️,did:plc:ljm2l3avow43e3ox4u5gggdp,False
chas490.bsky.social,Chas490,did:plc:mkmfn6iivvkcbokowxu3lqss,False
ddoregon2020.bsky.social,Harley and Hanna's Human,did:plc:zs3rua2r7iyyowakrchodbru,False
keblue.bsky.social,,did:plc:uch5jj4b7475j6v3axgwsbgr,False
roxlee.bsky.social,RoxLee,did:plc:hostqchl2ruohritbobx6gqg,False
menomaminx.bsky.social,,did:plc:6xwlmdxq3oqhkmtb5xxb73iv,False
nolymeida.bsky.social,NolyMeida,did:plc:bcbw4g5m7sycfkasizdixm7b,False
emigre80.bsky.social,emigre80,did:plc:w26zoxnwj5huptyvdnr2epha,False
dothaight.bsky.social,Dot Haight,did:plc:5nw6q6ontfajr3lml6qsxxyf,False
sandipaul.bsky.social,Sandi.paul,did:plc:zqxwmhpdvfbxj6yjtbhaoejf,False
stellarquartz.bsky.social,BlueChi,did:plc:v3utyf2rjkjk5ca4a232l27g,False
bwhicks.bsky.social,BW Hicks,did:plc:pck54fuj2ire3b5kmm3chw66,False
flyjoe727.bsky.social,Teacherman 💙 ⛰️📚🎣 💙,did:plc:7fu7homi3xamoennzhzdpaj7,False
marathonmomma.bsky.social,Marathon Momma 💙🩵🌈🌻🌊⚖️,did:plc:uujh3moh2jtidhfpfdqbsoou,False
lmenz.bsky.social,,did:plc:a666rdgl6qkc5lpfhh6waczl,False
goochman70.bsky.social,G'Money I'm Not,did:plc:iyu2t4xhggnrnccex3fr5hp2,False
doughdaddy70.bsky.social,Dough Daddy,did:plc:3k6ha5ybaida2sxpcvwtqtnh,False
romars65.bsky.social,Romars,did:plc:nlkerdbkg2vc4juhygbvsdmc,False
frecklefacengrace.bsky.social,Nicole Beauregard,did:plc:wjfqkvwbmnn2pup7bz7qosgh,False
txbluewave.bsky.social,Tess McGill,did:plc:2oetp56wymjiovboc3yykvk6,False
ekenda.bsky.social,Childless Cat Lady 💙,did:plc:ku5nu4upvsqbiiyb54zebi66,False
janellebrown915.bsky.social,Janelle Brown,did:plc:4m7ycbltvjgheqhgtmgm4hy7,False
ceemcgee.bsky.social,CeeMcGee,did:plc:in2f2vyjjxpdbf4uzanculv3,False
lila8.bsky.social,,did:plc:qgcouzodl7uasni3gdyfbwn4,False
kaleesb.bsky.social,,did:plc:4n7dpte6l6ktco2xk2r22tci,False
58lespaul.bsky.social,"Dr. Bobby Gagnon, LsD",did:plc:ncp44hzbmq6wfpo7kt3d2bw5,False
wokeleftistmama.bsky.social,Melissa H,did:plc:uxywhvoi6xvel2aj43jailb4,False
katiegirl037.bsky.social,,did:plc:n75rpcxsla7wqdyhu5djhgnu,False
georgiaxc95.bsky.social,Marguerite Blakeney,did:plc:4ymxobb2uoppesr4lnc4dhaw,False
fireonice54.bsky.social,FireOnIce54,did:plc:mzwjxhilqhczcuvnffw4dwuo,False
sillymickel.bsky.social,Michael Adzema,did:plc:7nguzszlvpdpdmtc47zp22ur,False
catetobin.bsky.social,Auntie Cate,did:plc:nmrf24mlz5ky7lywo3mbjkc6,False
spooky274.bsky.social,spooky274.bsky.social,did:plc:kwp36jew76la5rcdctfspmow,False
baddcompany.bsky.social,BaddCompany,did:plc:pqzawnxiavpqsvdbx2usd3tp,False
mj099.bsky.social,,did:plc:m5nydbi2lvp7qepyaocftthp,False
thatguyyouhate6111.bsky.social,ThatGuyYouHate6111,did:plc:j6apas5tif3pnizxtb67ixg3,True
meltart.bsky.social,Melissa Good Trouble 2.0,did:plc:ejw2yalidokahtar27c6iuim,False
melissade.bsky.social,,did:plc:3gil4v6fgtji6nlmw2f2axjs,False
69cletus.bsky.social,C.E aka Cletus,did:plc:yjht7dluv6x5mkczvzrbgzwb,False
sammer26.bsky.social,,did:plc:vjc7xdgdk3m3coaefqqsnakz,False
flyingabluedream.bsky.social,Tony Still Resisting,did:plc:3t5s67vkqkbifkgvylrnyibl,False
johnfeal9117.bsky.social,John Feal,did:plc:3znen6so2vlb4iqkolylos7c,False
lisachimingin.bsky.social,,did:plc:ut3chh3c2nzoafvfhvrqevfp,False
zcharmed.bsky.social,,did:plc:ge2v7lyjmsg5n7iffkc7d3bs,False
lightfootno1.bsky.social,Winterofmylife,did:plc:2tpi2us7xzvm4hiajmdftvp3,False
sissy02468.bsky.social,Sissy02468💙🗽🇺🇲,did:plc:rmwi77ss3nuve347ihsednrh,False
resistanzmusik.bsky.social,Resistanz Musik👊🏼🎶,did:plc:ooj2cnsqybvarwbvcnjjit3j,False
creativedays.bsky.social,,did:plc:sdiv4d4i5brh22hfa3tcbptr,False
debiowens.bsky.social,🌟Thoroughly Modern Liberal🌟,did:plc:3fe6hu3lae7lbip5adzqlwyu,False
mbsolheim.bsky.social,Mbsolheim,did:plc:z3z2d4t6tb2brudmicfzu7pi,False
ladywolfen.bsky.social,Lady Wolfen Jordan,did:plc:ezmp75oadyklvvvhyi3f4nyf,False
kathe56kat.bsky.social,Kat.   ❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹,did:plc:4zxal32sctunsd5bwpmkcxl7,False
nattremb.bsky.social,Nathalie P Tremblay,did:plc:luk3aaosnjzpgwe5qyqja3ju,False
shadrab.bsky.social,Shadra,did:plc:wmhzl6rekyarp4bu6iket4lv,False
jdona01.bsky.social,,did:plc:q5hak6srtkiys32gjxptsm3q,False
spookie.bsky.social,spookie,did:plc:qlqctamtgtkuqha3iuriyydy,False
kmaz.bsky.social,,did:plc:2p6iasa3cm73ydtetciifemt,False
lameowl.bsky.social,Lame Owl,did:plc:zw73q3dor75dddgrw2uhldia,False
ndsgal.bsky.social,NDS Gal,did:plc:tjcbtq4xv4vg6lhx4nsyefg3,False
chestercollector.bsky.social,,did:plc:5m5ueuowdyo46psh6vbthwev,False
hoosier-jezebel.bsky.social,Hoosier Jezebel ,did:plc:pogwjblvena36gfxnpwmjiel,False
mollybright.bsky.social,Molly Bright,did:plc:5emmtkbphwubseeshbtps6fa,False
julielaumann.bsky.social,,did:plc:b5mih7j7iczr2jt3sgbizmgq,False
jbmaberry.bsky.social,,did:plc:lpmb6sxy2n2kviqoehaj6d2c,False
sonyanina.bsky.social,,did:plc:md6ni5656xqdfg25563xh5bv,False
phantomgurl26.bsky.social,Phantomgurl,did:plc:ciqw45ctg4x3hwvjhnsfa2ld,False
mainchannel.bsky.social,The Main Channel 📚💙,did:plc:bdvh5vk4umatuusaeoutvcf4,False
longislander520.bsky.social,I'm Ron. Pissed off NYer.,did:plc:ptog466kxoucezaanbco2jen,False
bellison22.bsky.social,Bellison22,did:plc:fec55bvt2bek5yaarejxtfas,False
itstheotherguy57.bsky.social,itSTheOtheRguY,did:plc:4ah6sdgptrqvqjsekuofrukq,False
grammyl51.bsky.social,,did:plc:x544fgu4h5f7lojsayxguz3z,False
msbeancountr.bsky.social,,did:plc:4fpvb5aoykri623umxjmmqhg,False
linagirl5221.bsky.social,PattyO,did:plc:dtofzljqtrnioschet3coont,False
dragonfly812.bsky.social,Tina,did:plc:o6ald3gzj36xusyql2egw5dr,False
susanpatrick1.bsky.social,Susan,did:plc:lyh7r42heepdlh5ujutmvcz2,False
anniedenn.bsky.social,Anne Dennis,did:plc:a7g4bqibs7h6saistp2jxbpl,False
dkk8.bsky.social,Debora K,did:plc:lcbac67wdf7yyodraakzci52,False
brittneymoses.bsky.social,Brittney Stoll,did:plc:h42gkinp5hndslshychx57fl,False
borealforestbrenda.bsky.social,BorealForestBrenda,did:plc:7zuy6qruwgoe52ar5oagfgzj,False
addicted2mm.bsky.social,Addicted2MM,did:plc:wmmyjmbinnanndyua33cyvem,False
mtskywtchr.bsky.social,Mtskywtchr,did:plc:vnnyal6y5pzsz25xnfmku2md,False
arsenaleemz.bsky.social,Cappy,did:plc:emmp2wumxgxaebcv6wlncv72,False
anya51.bsky.social,,did:plc:e2j23a7jx4fspkwaug3u7zxi,False
natemvp.bsky.social,Nate MVP,did:plc:4o55xca4ilcpf43omxdkb4yx,False
oginyc.bsky.social,☥ Nay ,did:plc:tyivsyr23mb2u7iwm4syusnu,False
shellykelley.bsky.social,ShelleyKelly,did:plc:4ivsa3eyp4h525e54v3vta4i,False
jeremybeim.bsky.social,Jeremy Beim,did:plc:ksy5lzibpf3ig2vkptpj2bvs,False
lorennacleary.bsky.social,LorennaCleary.bsky.social,did:plc:brwww2is5xf7ufyjij2eecp7,False
mister-fred44.bsky.social,,did:plc:jyc675ttjfdwuyqkftfq2ikz,False
gypsymoth.bsky.social,Gypsy Moth,did:plc:rplfxjczdxu6lnj3mm73fatd,False
rebhl.bsky.social,aurora,did:plc:5cvkjqah3naxqhbgtjzkp4bd,False
montanaquilter.bsky.social,MontanaQuilter,did:plc:jc753q2kvrshvmb6g3yj2oha,False
sisterswendy.bsky.social,Sister of Wendy,did:plc:5jaf3uydzehallg3hymo5ftj,False
kuuipo13.bsky.social,Rose,did:plc:ijw4yqga26mef4j4c5wxz6hw,False
dragonlily5.bsky.social,,did:plc:tl572klglv4zh6rjiox6jky6,False
smithlisaa11.bsky.social,Lisa A Smith,did:plc:5vf53a7luvi6nekpyldqqewe,False
womenscaucus.bsky.social,Kathy DiCristofaro,did:plc:tuyqhm63astyvpzj5gkinzsv,False
gigi678.bsky.social,Boxer Lover,did:plc:r7qcywp23hiabeuovnkth2xz,False
waz-mac.bsky.social,Warren Macleod,did:plc:xshtuxjhrwkxlr3wnskhj4os,False
jimtodd.bsky.social,Jim Todd,did:plc:vag5ezwq2vfgc2rfprq2iom3,False
seattlejohn1.bsky.social,Seattle John,did:plc:524evj7annmpynswibqppxsc,False
sandrauno82.bsky.social,Sandra K 🇨🇦,did:plc:mdzjm23t2ykdf3mxsaqgfq2s,False
eosparty.bsky.social,EoSparty,did:plc:3neue3hzzx275eqihqwtnico,False
cynthiashiloh.bsky.social,Cynthia ,did:plc:rmidbejuoawhaibv46z2tnj6,False
thea-rtist.bsky.social,TheA.rtist,did:plc:jbampqbxrdcutl55pbwfswuj,False
maydaymindy.bsky.social,Maydaymindy,did:plc:idugus6npuvp2wdij4vcimbc,False
carolarmendariz.bsky.social,Tikka_Bean,did:plc:5upnslq6q5rtqxhej4vwsb2m,False
lobstahluvah.bsky.social,Lobstah Grl,did:plc:2zq77iwtnfr34obi6ktx65a4,False
msador1.bsky.social,,did:plc:4cqasyajdxv7p3m45wzp52iy,False
mommasudes.bsky.social,Lisa,did:plc:zojnanyzoyvlpwzapeyedtdt,False
pattyschwed.bsky.social,pattycake,did:plc:ovkrx7jor4ugbmcpxxlujdcq,False
interrogaomnia.bsky.social,WhiskeyTangoAlphaFoxtrot,did:plc:jak5q7ypxy2jijjy4gu5scdf,False
shhowes.bsky.social,Salle,did:plc:6h6vztioc5kckffttxntwwo2,False
soldiergirl.bsky.social, 🦋Lisa🦋 (SoldierGirl) 🇺🇦,did:plc:cksabr7iop5fxzp2zvhbfpid,False
prudeyblythe.bsky.social,Prudey 🐝,did:plc:56pbsgjzju2ehv7xus4pa3do,False
missdenise.bsky.social,Secret Agent Dakini,did:plc:6tfkiri2cvyfotlfrv3w3sbh,False
chancethecloser.com,Chance the Closer,did:plc:2c272bh7al66bkppji56cn5h,False
gailiefella.bsky.social,Gail 🇺🇸🇨🇦🇺🇦🌻,did:plc:qyoengedfj62xoggrukbs6m7,False
jazzaleamia.bsky.social,Diane Olsen ,did:plc:s7btqnzuo5gwvm2xvqdbjdud,False
valas34.bsky.social,,did:plc:2jvjpr73k4o3psbjiriolpms,False
nathaniel1776.bsky.social,Nathaniel Greene,did:plc:uujs353rqvs2y2m7rxovmbo3,False
hopeforward.bsky.social,,did:plc:y34k37yjnyg66eec4fltkz5y,False
justiceamerica4.bsky.social,JusticeAmerica,did:plc:x6dw3nbr723vqdlj2vlcge55,False
danfromtheskies.bsky.social,Dan from the skies,did:plc:e76eunhc32v6igtskocs57cd,False
jimhegs.bsky.social,JimHegs™,did:plc:wzp27xrefobacobtwwcsrj4j,False
dcscottt.bsky.social,STBUtah,did:plc:l5ipbjhs5b2r7iccdpvooagd,True
rwelz.bsky.social,,did:plc:35hg2yieniyloqnnoexjwgig,False
chrissytroy.bsky.social,Chrissy Troy,did:plc:uj6uhzwvrbyj3dsebd345rjd,False
jakkiblue.bsky.social,jakkiblue.bsky.social,did:plc:7gyeetyrg6bu6zukb26dk57e,False
rebba.bsky.social,Rebba.blsky.social,did:plc:2bibuct37du7dohhwyrxr6q7,False
roserdz.bsky.social,Rose Rodriguez,did:plc:vxrsmielzs4l2xs6qwk2uplc,False
sweet-melissa60.bsky.social,Sweet Melissa,did:plc:rnql6giup67tgjf2qcd6iahe,False
aisforanarchy.bsky.social,Hootcifer,did:plc:bhdd57sdynpiyrqxai7igsqj,False
ladyloki52.bsky.social,ladyloki,did:plc:ci4xusvmqkrrcv7abucqpgw6,False
pbp.bsky.social,P B P 🇵🇷🇺🇸🇺🇦☮️,did:plc:42m5jlyrs2dpigbq3ptxe4hq,False
dennyn.bsky.social,DennyN,did:plc:k3bx753hcuvilvo2td5dt3qu,False
sf-sloan.bsky.social,Sloan,did:plc:a7hamav3727rcms22bpocver,False
mrmikemtl.bsky.social,🇨🇦Mr.Mike🎙️from X,did:plc:6jctn2d5oldk6crfjbutyxsn,False
purplehaze2.bsky.social,,did:plc:axhhcl4hzrynbklmbqda7wo2,False
